238,266,2,0.160969,159
239,266,82,0.282824,159
240,278,36,0.185308,159
241,285,62,0.222703,159
242,290,74,0.201717,159
243,294,36,0.16496,159
244,301,86,0.193488,159
245,303,75,0.15463,159
246,317,18,0.262047,159
247,322,79,0.357794,159
248,363,59,0.208684,159
249,374,7,0.226057,159
250,401,28,0.159188,159
251,410,36,0.239604,159
252,443,15,0.1944,159
253,449,96,0.271093,159
254,450,34,0.162333,159
255,462,74,0.281997,159
256,470,6,0.35061,159
257,494,69,0.203131,159
258,497,2,0.267936,159
259,524,53,0.283849,159
260,607,88,0.168029,159
261,644,27,0.296755,159
262,648,25,0.311707,159
263,653,97,0.191033,159
264,654,19,0.203043,159
265,672,75,0.173052,159
266,714,3,0.240361,159
267,739,15,0.317553,159
268,744,8,0.26106,159
269,0,37,0.998761,160
270,0,40,0.998759,160
271,0,41,0.998196,160
272,0,48,0.366209,160
273,0,50,0.99764,160
274,0,54,0.997721,160
275,0,55,0.997834,160
276,0,68,0.996055,160
277,0,71,0.99638,160
278,0,76,0.99622,160
279,0,81,0.997755,160
280,0,84,0.272597,160
281,0,93,0.995668,160
282,0,98,0.996206,160
283,1,89,0.726198,160
284,2,57,0.617748,160
285,2,94,0.224416,160
286,3,38,0.199907,160
287,3,83,0.782475,160
288,4,95,0.60159,160
289,7,42,0.197975,160
290,9,30,0.192466,160
291,10,5,0.733772,160
292,10,24,0.327311,160
293,11,32,0.682415,160
294,13,63,0.729609,160
295,17,20,0.631849,160
296,18,61,0.519915,160
297,21,22,0.731977,160
298,22,52,0.438164,160
299,23,60,0.760161,160
300,25,19,0.345052,160
301,28,12,0.196628,160
302,30,87,0.326604,160
303,31,16,0.768726,160
304,31,47,0.200146,160
305,31,56,0.819294,160
306,35,23,0.523641,160
307,35,48,0.198136,160
308,38,24,0.226373,160
309,38,49,0.219269,160
310,39,35,0.634224,160
311,41,42,0.675242,160
312,42,10,0.166708,160
313,42,74,0.218118,160
314,46,45,0.759646,160
315,46,64,0.603007,160
316,52,1,0.198923,160
317,52,59,0.345573,160
318,53,38,0.765787,160
319,55,89,0.224687,160
320,59,9,0.424409,160
321,63,77,0.700348,160
322,64,29,0.789325,160
323,70,2,0.254642,160
324,70,94,0.6697,160
325,72,11,0.198998,160
326,73,57,0.169533,160
327,74,66,0.786364,160
328,75,1,0.734343,160
329,76,9,0.396126,160
330,76,84,0.545389,160
331,78,58,0.274185,160
332,78,96,0.209075,160
333,80,48,0.337596,160
334,82,72,0.758475,160
335,88,32,0.171886,160
336,89,13,0.200246,160
337,89,46,0.548996,160
338,89,51,0.732112,160
339,90,77,0.197413,160
340,91,13,0.739358,160
341,102,3,0.252011,160
342,102,36,0.150324,160
343,106,90,0.518217,160
344,108,6,0.256602,160
345,123,78,0.299427,160
346,134,7,0.213845,160
347,135,78,0.165199,160
348,137,14,0.594763,160
349,145,49,0.548423,160
350,147,69,0.217898,160
351,155,96,0.16321,160
352,158,33,0.633648,160
353,163,10,0.193067,160
354,165,21,0.254558,160
355,166,20,0.166321,160
356,173,10,0.579395,160
357,176,11,0.17566,160
358,176,33,0.166963,160
359,184,17,0.71845,160
360,184,24,0.152088,160
361,187,52,0.328407,160
362,188,61,0.218953,160
363,192,58,0.383473,160
364,194,26,0.255973,160
365,194,67,0.21909,160
366,194,69,0.193034,160
367,198,14,0.213401,160
368,209,58,0.220546,160
369,215,23,0.221124,160
370,216,47,0.224846,160
371,226,36,0.501309,160
372,229,43,0.197827,160
373,229,46,0.219547,160
374,230,87,0.408629,160
375,231,30,0.577274,160
376,232,67,0.575508,160
377,234,78,0.408557,160
378,235,59,0.172742,160
379,238,12,0.196337,160
380,241,73,0.601075,160
381,244,73,0.191245,160
382,248,17,0.194918,160
383,266,21,0.154266,160
384,276,26,0.154941,160
385,282,79,0.21746,160
386,303,7,0.286184,160
387,303,85,0.383616,160
388,312,65,0.317091,160
389,319,11,0.22314,160
390,320,82,0.243251,160
391,322,27,0.282033,160
392,322,74,0.169036,160
393,331,18,0.518877,160
394,334,79,0.217923,160
395,350,15,0.175245,160
396,350,39,0.177558,160
397,368,39,0.202466,160
398,417,26,0.255894,160
399,437,34,0.489539,160
400,446,91,0.188662,160
401,461,25,0.182349,160
402,465,2,0.154004,160
403,485,6,0.178939,160
404,535,8,0.203327,160
405,546,19,0.167392,160
406,600,19,0.152878,160
407,600,28,0.195092,160
408,679,15,0.401841,160
409,706,62,0.188542,160
410,728,53,0.290882,160
411,831,31,0.337059,160
412,844,31,0.167884,160
413,0,32,0.157222,161
414,0,37,0.999164,161
415,0,40,0.999162,161
416,0,41,0.998778,161
417,0,50,0.998373,161
418,0,54,0.998434,161
419,0,55,0.998517,161
420,0,68,0.996994,161
421,0,71,0.997318,161
422,0,76,0.997162,161
423,0,81,0.998459,161
424,0,93,0.996562,161
425,0,98,0.997148,161
426,4,77,0.209202,161
427,5,16,0.172707,161
428,9,94,0.189808,161
429,10,84,0.187095,161
430,13,9,0.633404,161
431,13,45,0.609836,161
432,14,48,0.362482,161
433,14,52,0.299935,161
434,14,94,0.37908,161
435,20,63,0.209998,161
436,24,17,0.191574,161
437,24,32,0.67222,161
438,28,42,0.249602,161
439,29,10,0.320119,161
440,31,16,0.192524,161
441,31,56,0.172013,161
442,32,16,0.518946,161
443,33,42,0.343523,161
444,33,95,0.150277,161
445,34,13,0.69169,161
446,34,51,0.343769,161
447,36,10,0.169246,161
448,37,22,0.344309,161
449,38,56,0.229428,161
450,39,35,0.150792,161
451,41,42,0.171563,161
452,41,63,0.15238,161
453,42,1,0.649737,161
454,44,83,0.152109,161
455,45,5,0.611446,161
456,47,64,0.449704,161
457,48,87,0.205114,161
458,52,48,0.174053,161
459,53,38,0.191673,161
460,57,91,0.152612,161
461,58,39,0.231225,161
462,59,21,0.167937,161
463,59,22,0.229125,161
464,60,29,0.516242,161
465,60,56,0.329419,161
466,64,29,0.190991,161
467,65,1,0.156136,161
468,69,49,0.35622,161
469,70,89,0.341623,161
470,70,94,0.151741,161
471,71,56,0.248441,161
472,71,77,0.209178,161
473,71,89,0.303331,161
474,73,35,0.188571,161
475,73,38,0.498858,161
476,74,77,0.266489,161
477,75,1,0.152961,161
478,77,83,0.455677,161
479,78,38,0.19686,161
480,79,45,0.231231,161
481,84,58,0.281217,161
482,85,6,0.268274,161
483,85,35,0.206606,161
484,85,57,0.152751,161
485,87,57,0.533264,161
486,90,51,0.191448,161
487,91,63,0.323825,161
488,92,35,0.231125,161
489,92,83,0.192695,161
490,93,61,0.430891,161
491,95,60,0.553589,161
492,95,73,0.262056,161
493,96,33,0.508452,161
494,96,66,0.514039,161
495,97,72,0.533265,161
496,97,74,0.155962,161
497,99,72,0.193677,161
498,100,47,0.176343,161
499,100,69,0.172092,161
500,109,58,0.168458,161
501,125,31,0.188769,161
502,135,49,0.168539,161
503,137,11,0.157942,161
504,137,58,0.150558,161
505,147,46,0.300053,161
506,149,73,0.193151,161
507,164,17,0.244509,161
508,165,17,0.169856,161
509,166,69,0.155308,161
510,174,46,0.243754,161
511,176,87,0.224199,161
512,179,15,0.180391,161
513,180,70,0.170042,161
514,184,17,0.169738,161
515,187,23,0.169345,161
516,187,34,0.16305,161
517,187,52,0.168161,161
518,191,10,0.150679,161
519,192,65,0.155815,161
520,199,90,0.261592,161
521,201,30,0.188629,161
522,209,67,0.412058,161
523,215,23,0.150615,161
524,215,30,0.338053,161
525,218,20,0.544452,161
526,224,96,0.168209,161
527,230,78,0.186861,161
528,232,23,0.281903,161
529,235,84,0.205437,161
530,240,15,0.265216,161
531,249,95,0.1685,161
532,278,26,0.251073,161
533,278,36,0.176175,161
534,303,75,0.167701,161
535,309,7,0.153341,161
536,378,43,0.192888,161
537,391,21,0.235121,161
538,405,34,0.360571,161
539,421,12,0.226419,161
540,429,14,0.468951,161
541,455,12,0.191821,161
542,472,74,0.189787,161
543,523,18,0.247684,161
544,643,19,0.420897,161
545,0,32,0.263037,162
546,0,37,0.998603,162
547,0,40,0.9986,162
548,0,41,0.997969,162
549,0,48,0.349262,162
550,0,50,0.99736,162
551,0,54,0.997448,162
552,0,55,0.997571,162
553,0,68,0.995742,162
554,0,71,0.996056,162
555,0,76,0.9959,162
556,0,81,0.997485,162
557,0,83,0.473029,162
558,0,93,0.995386,162
559,0,98,0.995886,162
560,1,56,0.225616,162
561,3,94,0.158852,162
562,4,66,0.380798,162
563,5,29,0.191496,162
564,9,16,0.16084,162
565,11,32,0.321214,162
566,11,33,0.281725,162
567,11,61,0.215787,162
568,12,17,0.187229,162
569,13,22,0.223179,162
570,14,22,0.318485,162
571,15,77,0.473994,162
572,17,20,0.247493,162
573,17,89,0.157919,162
574,19,42,0.222192,162
575,19,94,0.158463,162
576,20,74,0.214968,162
577,22,56,0.383732,162
578,24,9,0.192073,162
579,24,13,0.35362,162
580,24,64,0.339697,162
581,25,19,0.355064,162
582,26,30,0.154613,162
583,26,45,0.414971,162
584,26,83,0.157563,162
585,27,49,0.217909,162
586,27,89,0.2206,162
587,29,60,0.159419,162
588,30,9,0.160125,162
589,30,56,0.159202,162
590,31,16,0.386311,162
591,31,45,0.413486,162
592,35,51,0.19206,162
593,37,72,0.2854,162
594,38,16,0.226725,162
595,39,35,0.372458,162
596,40,1,0.255571,162
597,41,1,0.1931,162
598,41,57,0.380493,162
599,42,22,0.222827,162
600,42,23,0.341593,162
601,43,49,0.154141,162
602,44,20,0.248305,162
603,48,57,0.285211,162
604,49,29,0.190625,162
605,50,90,0.153155,162
606,51,52,0.308278,162
607,53,38,0.224439,162
608,54,89,0.284394,162
609,57,61,0.340364,162
610,60,8,0.150282,162
611,61,60,0.539865,162
612,62,5,0.223332,162
613,62,66,0.221858,162
614,63,35,0.156155,162
615,64,29,0.318278,162
616,65,1,0.196821,162
617,65,38,0.353434,162
618,65,73,0.247156,162
619,66,42,0.286211,162
620,67,18,0.152136,162
621,67,39,0.169663,162
622,67,95,0.153709,162
623,70,27,0.181985,162
624,72,29,0.159339,162
625,74,66,0.285326,162
626,75,1,0.159712,162
627,75,63,0.19014,162
628,77,5,0.28711,162
629,78,5,0.287845,162
630,78,51,0.508603,162
631,85,9,0.193222,162
632,86,72,0.222483,162
633,87,26,0.257471,162
634,87,94,0.283513,162
635,88,52,0.217885,162
636,89,63,0.443611,162
637,91,13,0.385365,162
638,92,9,0.288075,162
639,96,46,0.278675,162
640,97,48,0.254488,162
641,97,77,0.253643,162
642,98,32,0.161572,162
643,105,30,0.278953,162
644,108,6,0.172131,162
645,113,67,0.18591,162
646,118,12,0.192109,162
647,118,58,0.186606,162
648,119,23,0.248566,162
649,124,20,0.165836,162
650,126,49,0.24728,162
651,129,30,0.18644,162
652,132,46,0.217134,162
653,136,95,0.154253,162
654,137,14,0.289927,162
655,137,17,0.156605,162
656,138,73,0.277372,162
657,147,65,0.16309,162
658,155,64,0.277754,162
659,157,10,0.40403,162
660,158,33,0.217295,162
661,164,84,0.245116,162
662,167,21,0.182305,162
663,175,65,0.162318,162
664,176,95,0.184774,162
665,177,87,0.245953,162
666,178,67,0.187028,162
667,181,21,0.155928,162
668,183,90,0.276345,162
669,184,17,0.218264,162
670,198,58,0.248033,162
671,209,87,0.336234,162
672,210,67,0.215965,162
673,212,47,0.195503,162
674,225,90,0.185511,162
675,226,36,0.196163,162
676,237,58,0.30949,162
677,247,78,0.337275,162
678,306,79,0.214704,162
679,322,79,0.163208,162
680,327,26,0.200261,162
681,351,24,0.168309,162
682,362,59,0.247573,162
683,363,2,0.257149,162
684,366,82,0.163223,162
685,385,18,0.309293,162
686,437,34,0.288756,162
687,445,43,0.193254,162
688,461,96,0.154962,162
689,474,47,0.222942,162
690,483,31,0.186662,162
691,677,28,0.165782,162
692,679,15,0.196507,162
693,728,53,0.172855,162
694,730,11,0.250367,162
695,0,37,0.998828,163
696,0,40,0.998825,163
697,0,41,0.998292,163
698,0,50,0.997758,163
699,0,54,0.997837,163
700,0,55,0.997945,163
701,0,63,0.266019,163
702,0,68,0.996195,163
703,0,71,0.996523,163
704,0,76,0.996362,163
705,0,81,0.99787,163
706,0,93,0.995797,163
707,0,98,0.996348,163
708,5,45,0.186854,163
709,6,13,0.24689,163
710,6,61,0.259703,163
711,6,77,0.399252,163
712,7,67,0.31311,163
713,7,90,0.337716,163
714,9,35,0.419097,163
715,9,94,0.238583,163
716,10,48,0.213303,163
717,12,30,0.287699,163
718,12,95,0.156256,163
719,13,9,0.298982,163
720,13,45,0.267729,163
721,15,51,0.213836,163
722,16,64,0.207877,163
723,16,66,0.190235,163
724,17,1,0.322136,163
725,17,83,0.239389,163
726,20,22,0.213941,163
727,21,45,0.160762,163
728,21,89,0.318275,163
729,24,32,0.29814,163
730,26,26,0.243959,163
731,27,13,0.188567,163
732,27,42,0.187685,163
733,28,32,0.377588,163
734,30,51,0.213786,163
735,32,16,0.486249,163
736,32,56,0.29547,163
737,33,60,0.400665,163
738,33,83,0.185811,163
739,35,29,0.240404,163
740,36,66,0.160005,163
741,37,14,0.173753,163
742,37,48,0.427019,163
743,38,13,0.485162,163
744,38,23,0.183219,163
745,38,42,0.213501,163
746,38,56,0.241225,163
747,39,9,0.402374,163
748,39,29,0.241125,163
749,40,73,0.364461,163
750,41,72,0.159942,163
751,42,1,0.162099,163
752,43,95,0.18185,163
753,44,83,0.212465,163
754,45,5,0.295721,163
755,45,94,0.212139,163
756,47,64,0.1835,163
757,48,72,0.399951,163
758,48,90,0.181407,163
759,48,94,0.265149,163
760,49,5,0.160555,163
761,49,77,0.189005,163
762,50,58,0.286729,163
763,52,6,0.194608,163
764,52,22,0.186976,163
765,52,29,0.187134,163
766,52,43,0.188757,163
767,54,83,0.213713,163
768,56,45,0.294338,163
769,59,5,0.163388,163
770,59,21,0.15631,163
771,59,72,0.161285,163
772,60,29,0.269472,163
773,61,1,0.187153,163
774,62,53,0.151322,163
775,69,95,0.28646,163
776,70,42,0.160104,163
777,71,66,0.240197,163
778,72,61,0.337676,163
779,73,38,0.404531,163
780,74,38,0.268866,163
781,74,46,0.365507,163
782,75,22,0.217683,163
783,77,52,0.158202,163
784,78,77,0.212611,163
785,83,1,0.187462,163
786,84,56,0.187742,163
787,85,16,0.190103,163
788,85,57,0.293332,163
789,86,84,0.260049,163
790,87,22,0.186951,163
791,87,57,0.240981,163
792,88,57,0.18641,163
793,90,51,0.401136,163
794,92,32,0.215543,163
795,92,35,0.295482,163
796,93,61,0.157758,163
797,94,60,0.160354,163
798,95,60,0.321954,163
799,96,63,0.212893,163
800,96,66,0.214135,163
801,97,42,0.163295,163
802,97,74,0.186773,163
803,100,69,0.162467,163
804,113,49,0.182286,163
805,113,78,0.180998,163
806,117,87,0.183251,163
807,119,2,0.29097,163
808,120,33,0.32093,163
809,124,20,0.165966,163
810,127,58,0.156245,163
811,130,20,0.235219,163
812,132,52,0.156399,163
813,136,36,0.265986,163
814,141,33,0.392859,163
815,149,73,0.164614,163
816,154,49,0.391353,163
817,157,87,0.311147,163
818,162,23,0.209481,163
819,176,10,0.157239,163
820,180,70,0.193689,163
821,185,49,0.157977,163
822,187,34,0.246946,163
823,197,17,0.34202,163
824,204,78,0.311008,163
825,205,30,0.156804,163
826,207,20,0.339089,163
827,214,34,0.171847,163
828,217,23,0.287382,163
829,218,78,0.206862,163
830,222,84,0.181333,163
831,226,10,0.262284,163
832,231,84,0.155526,163
833,237,64,0.260838,163
834,240,15,0.169466,163
835,247,52,0.313958,163
836,278,26,0.196771,163
837,290,74,0.160153,163
838,301,47,0.167812,163
839,303,75,0.160388,163
840,309,7,0.228114,163
841,329,14,0.247376,163
842,348,24,0.191954,163
843,391,21,0.344555,163
844,405,34,0.175738,163
845,415,39,0.291026,163
846,421,12,0.188978,163
847,448,15,0.264736,163
848,523,18,0.381849,163
849,551,3,0.198085,163
850,612,3,0.175509,163
851,622,31,0.231289,163
852,643,19,0.177882,163
853,660,11,0.165665,163
854,704,27,0.179674,163
855,0,37,0.996945,164
856,0,40,0.99694,164
857,0,41,0.995619,164
858,0,50,0.994676,164
859,0,54,0.994795,164
860,0,55,0.994971,164
861,0,68,0.993577,164
862,0,71,0.993631,164
863,0,76,0.993595,164
864,0,81,0.994847,164
865,0,93,0.993618,164
866,0,98,0.993592,164
867,1,22,0.347304,164
868,3,63,0.343809,164
869,6,77,0.479605,164
870,7,67,0.454898,164
871,7,69,0.150715,164
872,7,90,0.259217,164
873,10,35,0.392505,164
874,12,30,0.262836,164
875,12,96,0.182587,164
876,13,9,0.638228,164
877,13,45,0.484482,164
878,14,48,0.552774,164
879,14,52,0.196955,164
880,14,94,0.406317,164
881,15,11,0.260555,164
882,17,1,0.419767,164
883,17,83,0.341122,164
884,21,89,0.339875,164
885,24,32,0.851371,164
886,27,42,0.415305,164
887,29,10,0.265441,164
888,32,16,0.569706,164
889,32,56,0.420039,164
890,33,42,0.484477,164
891,34,13,0.641262,164
892,34,51,0.554442,164
893,37,22,0.281323,164
894,37,48,0.34618,164
895,38,13,0.214542,164
896,38,16,0.357462,164
897,38,56,0.209883,164
898,39,9,0.211387,164
899,39,29,0.278746,164
900,40,73,0.452856,164
901,41,17,0.281405,164
902,42,1,0.28184,164
903,45,5,0.835104,164
904,47,64,0.197706,164
905,47,78,0.193599,164
906,47,84,0.256537,164
907,48,94,0.204523,164
908,50,58,0.325039,164
909,52,6,0.16582,164
910,52,78,0.25673,164
911,56,45,0.415817,164
912,60,29,0.558778,164
913,60,56,0.226613,164
914,65,1,0.220791,164
915,67,18,0.182053,164
916,69,49,0.19734,164
917,69,95,0.324169,164
918,70,59,0.256687,164
919,70,89,0.407818,164
920,72,61,0.32269,164
921,73,38,0.775807,164
922,73,79,0.20101,164
923,74,46,0.327119,164
924,76,72,0.343989,164
925,77,83,0.409453,164
926,78,38,0.16051,164
927,84,58,0.389831,164
928,85,6,0.333892,164
929,85,57,0.344339,164
930,86,84,0.3225,164
931,87,57,0.414674,164
932,90,51,0.279137,164
933,91,63,0.549232,164
934,92,66,0.343507,164
935,93,61,0.454891,164
936,93,95,0.258505,164
937,95,60,0.624852,164
938,96,33,0.464203,164
939,96,66,0.41389,164
940,97,72,0.482929,164
941,97,74,0.201221,164
942,111,23,0.328171,164
943,136,36,0.219624,164
944,138,2,0.221211,164
945,144,39,0.167426,164
946,149,73,0.150939,164
947,153,65,0.153801,164
948,154,49,0.455915,164
949,157,87,0.511435,164
950,174,46,0.196049,164
951,176,87,0.257168,164
952,180,70,0.180884,164
953,187,34,0.284561,164
954,188,35,0.197679,164
955,197,17,0.464487,164
956,203,2,0.168056,164
957,204,78,0.193812,164
958,208,90,0.257051,164
959,215,30,0.328054,164
960,218,20,0.39489,164
961,224,96,0.185929,164
962,226,10,0.395298,164
963,230,8,0.173709,164
964,232,23,0.197814,164
965,237,64,0.26079,164
966,240,15,0.26933,164
967,247,52,0.45669,164
968,278,26,0.170624,164
969,278,36,0.160132,164
970,313,82,0.150981,164
971,329,14,0.286029,164
972,349,26,0.165786,164
973,375,36,0.213063,164
974,381,39,0.218201,164
975,391,21,0.340458,164
976,401,69,0.24835,164
977,405,34,0.344066,164
978,418,59,0.156439,164
979,421,12,0.307295,164
980,429,14,0.234673,164
981,431,31,0.19765,164
982,448,15,0.216791,164
983,478,24,0.216625,164
984,487,47,0.159342,164
985,498,43,0.310242,164
986,505,19,0.246361,164
987,523,18,0.370753,164
988,601,7,0.192022,164
989,606,31,0.195722,164
990,643,19,0.372939,164
991,703,11,0.26219,164
992,817,8,0.177052,164
993,0,37,0.996449,165
994,0,40,0.996444,165
995,0,41,0.994929,165
996,0,50,0.993953,165
997,0,54,0.99407,165
998,0,55,0.994247,165
999,0,68,0.993169,165
1000,0,71,0.993135,165
1001,0,76,0.993141,165
1002,0,81,0.994121,165
1003,0,93,0.993316,165
1004,0,98,0.993143,165
1005,1,60,0.319842,165
1006,2,9,0.404476,165
1007,5,42,0.637257,165
1008,6,13,0.425025,165
1009,6,89,0.545991,165
1010,11,32,0.24771,165
1011,11,33,0.233211,165
1012,13,9,0.337329,165
1013,14,22,0.163166,165
1014,20,29,0.168843,165
1015,20,51,0.479324,165
1016,20,83,0.39123,165
1017,22,38,0.488965,165
1018,25,19,0.183585,165
1019,26,5,0.562762,165
1020,26,22,0.478999,165
1021,28,57,0.317104,165
1022,29,63,0.250714,165
1023,31,16,0.167978,165
1024,32,16,0.170763,165
1025,41,17,0.474965,165
1026,44,89,0.238005,165
1027,46,45,0.160676,165
1028,48,16,0.338528,165
1029,52,58,0.370403,165
1030,52,72,0.634642,165
1031,54,1,0.402983,165
1032,54,63,0.474412,165
1033,56,16,0.24688,165
1034,57,23,0.231681,165
1035,57,32,0.16483,165
1036,58,6,0.186245,165
1037,60,5,0.169783,165
1038,60,56,0.424196,165
1039,63,29,0.400321,165
1040,63,85,0.160685,165
1041,64,29,0.242122,165
1042,65,66,0.554428,165
1043,65,78,0.219746,165
1044,66,94,0.389164,165
1045,67,18,0.202742,165
1046,70,94,0.234846,165
1047,71,36,0.352687,165
1048,72,5,0.162904,165
1049,74,24,0.179401,165
1050,74,66,0.239548,165
1051,75,1,0.242917,165
1052,75,17,0.152039,165
1053,76,9,0.162658,165
1054,77,60,0.331157,165
1055,78,38,0.349419,165
1056,78,78,0.234469,165
1057,79,56,0.48404,165
1058,79,87,0.218416,165
1059,81,77,0.551013,165
1060,83,28,0.172419,165
1061,87,48,0.320275,165
1062,87,90,0.365677,165
1063,88,46,0.223789,165
1064,89,51,0.240774,165
1065,89,63,0.161598,165
1066,91,32,0.492497,165
1067,91,65,0.166513,165
1068,92,35,0.174488,165
1069,92,83,0.247978,165
1070,95,13,0.49255,165
